ID,Cell_type,Brain_region,Trough_Peak_latency,ACG_tau_decay,ACG_tau_rise,Peak_asymmetry,Burst_index,RF_violation
150,Narrow Interneuron,LGd,0.408333333333333,200.72692553205,4.78798706158127,0.945293042563042,2.76729396411517,23.403182076126
151,Wide Interneuron,LGd,0.516666666666667,500,2.10124029024832,1.02967108159009,3.22369467267426,22.2328309350065
152,Narrow Interneuron,VISam,0.266666666666667,15.1436017864479,8.788145443264,1.01615793632768,1.7810215593849,4.48607995777807
153,Narrow Interneuron,LGd,0.408333333333333,20.2798089103635,1.61700611531979,0.846235572078306,6.36302945846971,6.5192794669636
154,Narrow Interneuron,LGd,0.4,66.5530156380519,0.832720075215441,0.722179896701982,4.56530365082148,12.687590060802
155,Narrow Interneuron,LGd,0.416666666666667,51.4914068945468,1.75452261165913,0.979540026265325,5.66521392574308,5.9938128383604
156,Narrow Interneuron,CA1,0.191666666666667,12.60112414597,7.83356906333214,0.959201179377654,2.09779566932746,5.10450160771704
157,Narrow Interneuron,LGd,0.4,168.244659533743,2.58128951781712,0.767304376283014,5.13384734630604,22.1983850302434
158,Narrow Interneuron,DG,0.408333333333333,19.0034586978244,6.93388600082886,1.01460899820996,0.417662720217527,0.643675884435422
159,Narrow Interneuron,LGd,0.425,54.9659415095905,24.5620446425072,0.547996990574178,4.22566445263972,24.8541670677473
160,Narrow Interneuron,VISam,0.308333333333333,499.267410574893,0.82808297745825,1.04591184909182,5.40709704322961,0.507514027123805
161,Narrow Interneuron,LGd,0.391666666666667,342.540416988103,0.991985048150466,0.859796037806967,6.11591071428572,11.1329806864313
162,Narrow Interneuron,LGd,0.375,242.187297918718,1.84387754489338,0.967817862706157,3.55862906871609,12.3720689208447
163,Wide Interneuron,LGd,0.433333333333333,51.6154388647098,21.0521786897379,1.02709019136962,1.29174888547833,1.3906414977724
164,Narrow Interneuron,LGd,0.408333333333333,295.705055205655,2.00527401981368,0.926685928420777,4.70482366174816,6.21451588154059
165,Wide Interneuron,VISam,0.608333333333333,13.8701264639108,13.8963992845027,0.151955340329729,0.0233870734319373,0.0940247285035964
166,Pyramidal Cell,LGd,0.466666666666667,23.6541429156213,2.59499218576569,1.00510035544827,3.88636933727989,9.52980688497061
167,Narrow Interneuron,ZI,0.183333333333333,86.8290320876846,2.77235729563209,1.01343134246562,1.36010710808179,5.09833874355547
168,Narrow Interneuron,LGd,0.408333333333333,470.574119184461,0.854132798395235,0.976637829503756,4.48605235931218,3.91532157457344
169,Wide Interneuron,LGd,0.458333333333333,265.830477936423,2.41266178931788,0.998352733969035,3.44004766396902,6.08
170,Narrow Interneuron,LGd,0.366666666666667,499.998924676567,1.19068044798114,1.00770882192224,3.87306866005474,15.4596674453758
171,Narrow Interneuron,LGd,0.35,168.005332476835,7.94352194020884,1.0123567730185,3.54400571538483,2.77117973079968
172,Narrow Interneuron,LGd,0.391666666666667,160.494116843464,1.02004269185077,1.02148785456047,6.18317123190319,2.62446731109032
173,Wide Interneuron,LGd,0.433333333333333,172.718749979363,4.04408168901598,0.98091730968684,2.52276350752879,4.11510707972295
174,Wide Interneuron,VISam,0.566666666666667,62.7941005168703,21.7997081347635,0.896931496804243,0.152822103831043,0.826829612600077
175,Pyramidal Cell,LGd,0.433333333333333,20.790670113113,2.9241027454996,0.840911115276625,3.96292981629769,9.98066807534955
176,Wide Interneuron,LGd,0.441666666666667,148.612410638059,1.15750106740669,0.915961480027485,3.97590705841518,18.6837847711497
177,Wide Interneuron,LGd,0.466666666666667,200.53406244416,0.801114531765729,0.90332478518913,3.70450291422561,6.72105047529651
178,Narrow Interneuron,LGd,0.375,165.056428547581,9.60114235838782,0.170865373241689,2.60482529118136,3.27965147584316
179,Narrow Interneuron,LGd,0.408333333333333,54.142345496835,2.68116849951641,1.0047555722761,4.51912980643181,20.2834548628941
180,Wide Interneuron,LGd,0.508333333333333,130.580255985768,8.92843766474618,1.02435352318003,2.18437671793084,8.66153880060829
181,Wide Interneuron,LGd,0.45,195.067174027341,0.570663318364166,0.996152428830655,5.66678744634595,3.23856147618151
182,Narrow Interneuron,LGd,0.416666666666667,107.500193736146,5.1961576789809,1.00446122641434,3.80411510508741,7.10321864594895
183,Narrow Interneuron,ZI,0.3,56.7690600613635,24.4461973381176,0.977672211088952,0.00492238711406779,0.0328218593583327
184,Narrow Interneuron,DG,0.283333333333333,30.1382186127374,5.86914928802582,1.02277121162487,2.42376476459824,4.23346791580103
185,Narrow Interneuron,LGd,0.416666666666667,67.1001762339892,1.89339942755646,1.01089692245389,4.58633358303749,37.4933455015591
186,Narrow Interneuron,LGd,0.4,186.020052424906,1.33108394986656,1.02998023705546,3.80328259205715,1.5546410608139
187,Narrow Interneuron,ZI,0.316666666666667,12.8384561940088,20.7432690533768,1.00292048432384,0.453344062947067,0.0975490793805633
188,Pyramidal Cell,LGd,0.433333333333333,24.1019384446708,1.19755181312526,0.978555587131135,5.25677426841769,12.71400132714
189,Narrow Interneuron,DG,0.216666666666667,56.7235391021154,2.17168596028567,0.481719223813095,1.86530556583741,0.751597143930853
190,Wide Interneuron,LGd,0.441666666666667,499.626560712396,0.944745788727405,1.02332044517886,3.20890456959158,4.13561271203309
191,Wide Interneuron,LGd,0.475,233.222062095258,1.02943363830546,0.90332737523169,4.16513195576508,14.2581356867071
192,Wide Interneuron,LGd,0.458333333333333,163.471056546886,0.580245889889237,1.01787484915404,3.94401015688764,0.0396133734748851
193,Narrow Interneuron,LGd,0.416666666666667,69.7176587128201,3.46228436445687,0.986951569773936,3.348951200173,4.20483556089503
194,Narrow Interneuron,CA1,0.358333333333333,288.375299135639,2.11711589348728,-0.566027729156726,4.53577183860865,8.60782340078442
195,Wide Interneuron,LGd,0.491666666666667,30.4645738182661,2.15457838770897,0.969337097952502,5.86269625603865,19.5690791358661
196,Narrow Interneuron,LGd,0.391666666666667,215.076139156156,1.18131260200084,0.984915603664328,7.96965626506854,15.2913790335527
197,Narrow Interneuron,LGd,0.425,249.951178293896,1.53026938546257,1.00577079489475,6.10209705824799,32.7896580886795
198,Narrow Interneuron,LGd,0.383333333333333,179.206649931934,0.940841872619453,0.640245601915628,7.68015143320714,10.0496773825158
199,Narrow Interneuron,LGd,0.416666666666667,459.697648241449,0.858190176961425,1.01249032124438,4.76978520744103,4.03360409480361
200,Narrow Interneuron,LGd,0.4,14.7884209756511,1.55891580577714,1.00887029293951,8.59104582190705,7.33348895113601
201,Pyramidal Cell,LGd,0.5,22.6222774050319,1.13169369766955,0.891654544620244,7.21542112850731,1.64678530901442
202,Wide Interneuron,LGd,0.458333333333333,190.991071746597,4.25067702914572,0.993938446283418,2.91548188555158,7.46503658423636
203,Wide Interneuron,LGd,0.45,235.22717227226,1.10652468181662,1.04126972832809,5.51828934629793,9.29230354858259
204,Narrow Interneuron,LGd,0.408333333333333,84.9143820706787,4.01861123488138,1.01024694839135,3.43848789654029,5.56259681734967
205,Narrow Interneuron,LGd,0.383333333333333,164.878871700182,1.21072119695834,0.970469204583101,8.99427241343237,12.4401059492277
206,Wide Interneuron,LGd,0.441666666666667,120.444844804696,0.871443075782297,0.97130810073022,5.94532415193729,15.5382683035533
207,Narrow Interneuron,LGd,0.408333333333333,59.2690315035356,20.667143301714,0.956365616295687,2.46725230975615,14.6879368108096
208,Narrow Interneuron,LGd,0.408333333333333,58.7273224542801,0.868439500858295,0.995369640622607,6.16191431014655,4.68091745982213
209,Wide Interneuron,LGd,0.441666666666667,54.7925661495741,6.13775174467091,1.01740268975129,3.53834991708126,4.03343376421421
210,Narrow Interneuron,LGd,0.416666666666667,29.2346964439396,0.687191128279919,0.919000709980134,15.2644208283532,18.0450266378965
211,Narrow Interneuron,LGd,0.366666666666667,21.645136763369,1.01540088211703,0.477807321044385,6.18019329296693,12.8018207033889
212,Wide Interneuron,LGd,0.45,35.7051356645617,10.2165027928587,0.280070895438871,4.25894352260618,3.98329585608738
213,Narrow Interneuron,LGd,0.391666666666667,76.6610921197732,2.46019102213299,0.988497730522185,3.69248639726111,6.38488734103741
214,Narrow Interneuron,LGd,0.408333333333333,263.28009233982,0.833778519710979,0.56191614507909,9.32543065487723,5.16808346213292
215,Narrow Interneuron,LGd,0.408333333333333,497.091626501923,0.946308085378359,0.966531819632323,3.44257034920327,16.9503429869126
216,Wide Interneuron,LGd,0.441666666666667,251.265771536506,0.695064663040089,0.9475299331643,4.65241712707182,7.33702823964107
217,Narrow Interneuron,ZI,0.225,10.4996641753488,6.92342703608723,0.974483890774914,0.744494609785313,3.21564509778186
218,Narrow Interneuron,LGd,0.408333333333333,499.243532655981,1.48283678246135,0.99398617735885,3.75268130745659,5.74542828063955
219,Narrow Interneuron,LGd,0.375,19.2618043585948,0.50955764017345,0.993658541044539,8.9861289704796,26.5526265398609
220,Narrow Interneuron,LGd,0.358333333333333,41.1872360205776,1.17858911037079,0.694209215542633,9.02902080162354,23.3065765385157
221,Narrow Interneuron,LGd,0.4,86.0059969658404,1.70513047492438,0.954422492881341,6.59233504543659,0.518283904405413
222,Pyramidal Cell,CA1,0.966666666666667,9.4739841371424,2.15611869587435,-0.0752514020384245,4.7071440090308,2.96759704844402
223,Pyramidal Cell,VISam,0.433333333333333,5.57851962644074,1.64178052175224,0.743772677004447,2.45109020310633,0.612557427258805
224,Narrow Interneuron,LGd,0.341666666666667,223.018119585749,0.819580790906449,0.607953652258633,8.85709786276716,4.93150684931507
